Iteration,Fitness,Chromosomes
330,-35186.5168,[448.26, 466.35, 421.54, 430.95, 448.47, 461.34, 473.4, -262.67, 280.99, -472.5, 387.36, 271.25, -485.22, 407.2, 428.71, 440.16, -291.96, -459.19, 386.38, -379.67, -452.29, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 396.7, -377.14, -448.41, -383.69, -152.0, -505.44, -432.13, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 507.43, 395.46, -353.91, 508.2, 401.26, 166.37, 305.46]
340,-35204.5298,[448.26, 466.35, 421.54, 430.95, 448.47, 461.34, 473.4, -262.67, 280.99, -472.5, 387.36, 274.2, -485.22, 407.2, 428.71, 440.16, -291.96, -459.19, 386.38, -379.67, -452.29, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 396.7, -377.14, -448.41, -383.69, -148.02, -505.44, -432.13, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 507.43, 395.46, -356.67, 508.2, 401.26, 166.37, 305.46]
350,-35225.6717,[448.26, 466.35, 421.54, 430.95, 448.47, 461.34, 473.4, -262.67, 280.99, -472.5, 387.36, 274.2, -485.22, 407.2, 428.71, 440.16, -291.96, -459.19, 386.38, -379.67, -448.45, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 396.7, -377.14, -448.41, -383.69, -148.02, -505.44, -432.13, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 507.43, 395.46, -356.67, 508.2, 401.26, 166.37, 305.46]
360,-35238.3169,[448.26, 466.35, 421.54, 430.95, 448.47, 461.34, 473.4, -262.67, 280.99, -472.5, 387.36, 274.2, -485.22, 407.2, 428.71, 440.16, -291.96, -459.19, 386.38, -379.67, -448.45, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 401.06, -377.14, -448.41, -383.69, -148.02, -505.44, -432.13, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 508.2, 401.26, 166.37, 305.46]
370,-35267.0833,[448.26, 466.35, 421.54, 430.95, 448.47, 461.34, 473.4, -262.67, 280.99, -472.5, 387.36, 274.2, -485.22, 407.2, 428.71, 440.16, -291.96, -459.19, 386.38, -378.76, -448.45, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 401.06, -377.14, -448.41, -383.69, -148.02, -505.44, -432.13, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 508.2, 401.26, 149.55, 305.46]
380,-35354.9824,[455.14, 466.35, 421.54, 436.65, 452.37, 461.34, 473.4, -262.67, 271.66, -472.5, 382.35, 274.2, -485.22, 407.2, 428.71, 447.03, -291.96, -459.19, 386.38, -378.76, -448.45, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -432.13, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 508.2, 401.26, 149.55, 305.46]
390,-35364.5921,[455.14, 466.35, 421.54, 436.65, 452.37, 461.34, 473.4, -262.67, 271.66, -472.5, 382.35, 274.2, -485.22, 407.2, 428.71, 447.03, -291.96, -459.19, 388.12, -378.76, -448.45, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 508.2, 401.26, 149.55, 305.46]
400,-35414.3328,[447.53, 466.35, 421.54, 436.65, 452.37, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -485.22, 407.2, 428.71, 447.03, -291.96, -459.19, 388.12, -378.76, -448.45, 407.99, 430.78, -285.03, -455.15, 368.43, 505.42, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 149.55, 305.46]
410,-35439.4706,[455.14, 466.35, 421.54, 436.65, 452.37, 461.34, 473.4, -262.67, 271.66, -474.06, 382.35, 274.2, -485.22, 407.2, 428.71, 447.03, -291.96, -459.19, 388.12, -378.76, -448.45, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.49, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 149.55, 305.46]
420,-35482.1091,[448.26, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -485.22, 407.2, 428.71, 447.03, -291.96, -459.19, 388.12, -378.76, -448.45, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 149.55, 305.46]
430,-35485.4847,[448.26, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -485.22, 407.2, 428.71, 447.03, -295.19, -459.19, 388.12, -378.76, -448.45, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 149.55, 305.46]
440,-35498.5701,[448.26, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -459.19, 388.12, -378.76, -448.45, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 161.81, 305.46]
450,-35524.864,[453.01, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -459.19, 388.12, -378.76, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 161.81, 305.46]
460,-35530.6481,[453.01, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -466.31, 388.12, -378.76, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 161.81, 305.46]
470,-35616.3516,[453.01, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -466.31, 388.12, -336.44, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 158.23, 305.46]
480,-35616.3516,[453.01, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -466.31, 388.12, -336.44, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 158.23, 305.46]
490,-35649.6233,[454.28, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -466.31, 388.12, -339.2, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -148.02, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 158.23, 305.46]
500,-35656.0796,[453.01, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -466.31, 388.12, -339.2, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -150.36, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 158.23, 305.46]
510,-35656.9708,[453.01, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -466.31, 388.12, -339.2, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -150.36, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 395.46, -356.67, 510.4, 401.26, 158.23, 302.87]
520,-35768.4796,[455.14, 466.35, 421.54, 436.65, 448.47, 461.34, 473.4, -262.67, 280.99, -474.06, 382.35, 274.2, -484.21, 407.2, 428.71, 447.03, -295.19, -465.76, 386.8, -366.07, 509.54, 407.99, 430.78, -285.03, -455.61, 368.43, 511.21, 401.06, -377.14, -448.41, -382.29, -150.36, -505.44, -429.46, 365.6, 505.06, -275.71, 496.83, 452.02, -297.34, 511.72, 404.16, -359.39, 510.95, 401.77, -356.67, 510.4, 401.26, 158.23, 302.87]
